Time (s),# Nodes,LB,UB,Rel. Gap,Abs. Gap,best_LB_ever,best_UB_ever,LB_in_split,UB_in_split
76.586,32,0.061857277,90.061857277,99.9313169%,90.00000,0.061857277,90.061857277,INSIDE,INSIDE
93.754,33,0.061856933,90.061857277,99.9313173%,90.00000,0.061857277,90.061857277,INSIDE,INSIDE
99.108,34,0.061857239,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
103.465,35,0.061857253,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
107.025,36,0.061857126,90.061857276,99.9313171%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
110.818,37,0.061857233,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
113.433,38,0.061857254,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
116.171,39,0.061857223,90.061857276,99.9313170%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
118.930,40,0.061857223,90.061857276,99.9313170%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
121.680,41,0.061857255,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
124.702,42,0.061857046,90.061857276,99.9313172%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
128.825,43,0.061857092,90.061857276,99.9313171%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
131.169,44,0.061857060,90.061857276,99.9313171%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
133.716,45,0.061857110,90.061857276,99.9313171%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
136.153,46,0.061857245,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
139.320,47,0.061857251,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,OUTSIDE,OUTSIDE
141.737,48,0.061857244,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
144.848,49,0.061857226,90.061857276,99.9313170%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
147.873,50,0.061857208,90.061857276,99.9313170%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
150.571,51,0.061857251,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
153.552,52,0.061857252,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
157.010,53,0.061857254,90.061857276,99.9313169%,90.00000,0.061857277,90.061857276,OUTSIDE,INSIDE
160.165,54,0.061857078,90.061857276,99.9313171%,90.00000,0.061857277,90.061857276,INSIDE,INSIDE
162.694,55,0.061857078,90.061857276,99.9313171%,90.00000,0.061857277,90.061857276,INSIDE,OUTSIDE
165.235,56,0.061857078,90.061857276,99.9313171%,90.00000,0.061857277,90.061857276,INSIDE,OUTSIDE
167.702,57,0.061857078,90.061857276,99.9313171%,90.00000,0.061857277,90.061857276,INSIDE,OUTSIDE
170.188,58,0.061857184,90.061857276,99.9313170%,90.00000,0.061857277,90.061857276,INSIDE,OUTSIDE
173.197,59,0.061856984,90.061857276,99.9313172%,90.00000,0.061857277,90.061857276,INSIDE,OUTSIDE
